flow_id,src_ip,dst_ip,src_port,dst_port,total_flow_packets,total_fw_packets,total_bw_packets,flow_duration,flow_down_up_ratio,flow_total_SYN_flag,flow_total_RST_flag,flow_total_PSH_flag,flow_total_ACK_flag,flow_total_URG_flag,flow_total_CWE_flag,flow_total_ECE_flag,flow_total_FIN_flag,flow_start_timestamp,flow_end_timestamp,flow_total_http_get_packets,flow_total_http_2xx_packets,flow_total_http_4xx_packets,flow_total_http_5xx_packets,flow_websocket_packts_per_second,fw_websocket_packts_per_second,bw_websocket_packts_per_second,flow_websocket_bytes_per_second,fw_websocket_bytes_per_second,bw_websocket_bytes_per_second,flow_total_websocket_ping_packets,flow_total_websocket_pong_packets,flow_total_websocket_close_packets,flow_total_websocket_data_messages,flow_total_ocpp16_heartbeat_packets,flow_total_ocpp16_resetHard_packets,flow_total_ocpp16_resetSoft_packets,flow_total_ocpp16_unlockconnector_packets,flow_total_ocpp16_starttransaction_packets,flow_total_ocpp16_remotestarttransaction_packets,flow_total_ocpp16_authorize_not_accepted_packets,flow_total_ocpp16_setchargingprofile_packets,flow_avg_ocpp16_setchargingprofile_limit,flow_max_ocpp16_setchargingprofile_limit,flow_min_ocpp16_setchargingprofile_limit,flow_avg_ocpp16_setchargingprofile_minchargingrate,flow_min_ocpp16_setchargingprofile_minchargingrate,flow_max_ocpp16_setchargingprofile_minchargingrate,flow_total_ocpp16_metervalues,flow_min_ocpp16_metervalues_soc,flow_max_ocpp16_metervalues_soc,flow_avg_ocpp16_metervalues_wh_diff,flow_max_ocpp16_metervalues_wh_diff,flow_min_ocpp16_metervalues_wh_diff,label
192.168.21.128-192.168.21.70-54306-80,192.168.21.128,192.168.21.70,54306,80,49,24,25,115532617.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682512445234311.0,1682512560766928.0,0,0,0,0,2.1638910854066437e-07,1.0386677209951889e-07,1.1252233644114545e-07,3.54012581572e-05,4.4489600715e-06,3.09522980856e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41224-80,192.168.21.225,192.168.21.70,41224,80,1748,951,797,119583112.0,0.8380651945320715,0,0,957,1748,0,0,0,0,1719314403137362.0,1719314522720474.0,0,0,0,0,8.0028022686e-06,3.988857557e-06,4.0139447115e-06,0.0006123021785885,0.000263264598767,0.0003490375798214,0,0,0,957,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41110-80,192.168.21.225,192.168.21.70,41110,80,1736,940,796,119754320.0,0.8468085106382979,0,0,965,1736,0,0,0,0,1719312843137676.0,1719312962891996.0,0,0,0,0,8.0581644152e-06,3.9915052751e-06,4.0666591401e-06,0.0006170633343331,0.0002634393481587,0.0003536239861743,0,0,0,965,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41816-80,192.168.21.225,192.168.21.70,41816,80,1728,952,776,119778380.0,0.8151260504201681,0,0,960,1728,0,0,0,0,1719313083212106.0,1719313202990486.0,0,0,0,0,8.0148020035e-06,3.9907034975e-06,4.0240985059e-06,0.0006133076770615,0.00026338643084,0.0003499212462215,0,0,0,960,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.225-80-41622,192.168.21.70,192.168.21.225,80,41622,1716,758,958,119833165.0,1.2638522427440633,0,0,958,1716,0,0,0,0,1719314163244041.0,1719314283077206.0,0,0,0,0,7.9944479476e-06,3.9972239738e-06,3.9972239738e-06,0.000611074571885,0.0003470825459713,0.0002639920259136,1,0,0,957,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-60208-80,192.168.21.128,192.168.21.70,60208,80,40,20,20,119958008.0,1.0,0,0,20,40,0,0,0,0,1682676498987707.0,1682676618945715.0,0,0,0,0,1.6672500930492277e-07,8.336250465246138e-08,8.336250465246138e-08,2.33081563008e-05,3.117757674e-06,2.01903986268e-05,4,4,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-48966-80,192.168.21.128,192.168.21.70,48966,80,41,20,21,119951725.0,1.05,0,0,20,41,0,0,0,0,1682689646822519.0,1682689766774244.0,0,0,0,0,1.6673374226173073e-07,8.336687113086536e-08,8.336687113086536e-08,2.33093771681e-05,3.1179209802e-06,2.01914561878e-05,4,4,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.140-192.168.21.70-47214-80,192.168.21.140,192.168.21.70,47214,80,19,10,9,114414501.0,0.9,0,0,11,19,0,0,0,0,1719314751813447.0,1719314866227948.0,0,0,0,0,6.118105606211576e-08,2.6220452598049612e-08,3.496060346406615e-08,3.321257329086284e-07,1.9228331905236386e-07,1.398424138562646e-07,4,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.70-192.168.21.128-80-49230,192.168.21.70,192.168.21.128,80,49230,49,24,25,106254424.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682577750460138.0,1682577856714562.0,0,0,0,0,2.3528432096154415e-07,1.129364740615412e-07,1.22347846900003e-07,4.38381746815e-05,3.35986010333e-05,1.02395736482e-05,4,4,0,17,2,0,0,0,0,0,0,7,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41600-80,192.168.21.225,192.168.21.70,41600,80,1728,947,781,119815416.0,0.8247096092925026,0,0,962,1728,0,0,0,0,1719313083170266.0,1719313202985682.0,0,0,0,0,8.0290169004e-06,3.9894699359e-06,4.0395469644e-06,0.0006145703320848,0.0002633050157752,0.0003512653163095,0,0,0,962,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41104-80,192.168.21.225,192.168.21.70,41104,80,1724,944,780,119831685.0,0.826271186440678,0,0,964,1724,0,0,0,0,1719312602956094.0,1719312722787779.0,0,0,0,0,8.0446169141e-06,3.9889283038e-06,4.0556886102e-06,0.0006159389313435,0.0002632692680571,0.0003526696632864,0,0,0,964,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-38718-80,192.168.21.128,192.168.21.70,38718,80,125,63,62,113082000.0,0.984126984126984,0,0,65,125,0,0,0,0,1683667061546598.0,1683667174628598.0,0,0,0,0,5.748041244406714e-07,2.829804920323305e-07,2.9182363240834084e-07,5.94435896075e-05,4.94508409826e-05,9.9927486248e-06,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-42252-80,192.168.21.128,192.168.21.70,42252,80,52,25,27,119401097.0,1.08,0,0,27,52,0,0,0,0,1682529426078927.0,1682529545480024.0,0,0,0,0,2.2612857568636919e-07,1.0887672162677032e-07,1.1725185405959881e-07,3.43882937691e-05,4.3885693948e-06,2.99997243743e-05,6,5,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-41186-80,192.168.21.128,192.168.21.70,41186,80,113,58,55,117952158.0,0.9482758620689656,0,0,59,113,0,0,0,0,1683745633267406.0,1683745751219564.0,0,0,0,0,5.002028025633919e-07,2.458623944803113e-07,2.543404080830806e-07,5.07663454533e-05,4.19407332928e-05,8.8256121604e-06,5,4,0,50,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,7,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-55224-80,192.168.21.128,192.168.21.70,55224,80,126,61,65,106410411.0,1.0655737704918034,0,0,65,126,0,0,0,0,1683767948525052.0,1683768054935463.0,0,0,0,0,6.108424860796751e-07,3.007224546853785e-07,3.1012003139429657e-07,6.31705106373e-05,5.25512489562e-05,1.0619261681e-05,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.70-192.168.21.128-80-60208,192.168.21.70,192.168.21.128,80,60208,44,22,22,114551879.0,1.0,0,0,23,44,0,0,0,0,1682677584366261.0,1682677698918140.0,0,0,0,0,2.007823896105624e-07,9.602636024852985e-08,1.0475602936203256e-07,3.50408918215e-05,2.6154088664e-05,8.8868031575e-06,4,4,0,15,2,0,0,0,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-55232-80,192.168.21.225,192.168.21.70,55232,80,11,6,5,10874.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082359915933.0,1719082359926807.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.70-192.168.21.128-80-41072,192.168.21.70,192.168.21.128,80,41072,3,2,1,53274645.0,0.5,0,0,3,3,0,0,0,0,1682665622815696.0,1682665676090341.0,0,0,0,0,5.6311966039379525e-08,3.754131069291968e-08,1.877065534645984e-08,3.23230685066e-05,2.15487123377e-05,1.07743561688e-05,0,0,0,3,0,0,0,0,0,0,0,3,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-56820-80,192.168.21.225,192.168.21.70,56820,80,11,6,5,13587.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083556936646.0,1719083556950233.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-40998-80,192.168.21.225,192.168.21.70,40998,80,1708,952,756,119815138.0,0.7941176470588235,0,0,958,1708,0,0,0,0,1719314522944529.0,1719314642759667.0,0,0,0,0,7.9956507666e-06,3.9894791925e-06,4.006171574e-06,0.0006116672836449,0.0002633056267063,0.0003483616569385,0,0,0,958,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-43466-80,192.168.21.128,192.168.21.70,43466,80,124,64,60,117587758.0,0.9375,0,0,65,124,0,0,0,0,1683699353047893.0,1683699470635651.0,0,0,0,0,5.527786319388793e-07,2.721371726468329e-07,2.806414592920465e-07,5.7574020588e-05,4.77600737995e-05,9.8139467885e-06,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-42148-80,192.168.21.225,192.168.21.70,42148,80,11,6,5,23890.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082673495205.0,1719082673519095.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.70-192.168.21.128-80-55224,192.168.21.70,192.168.21.128,80,55224,118,61,57,116624547.0,0.9344262295081968,0,0,62,118,0,0,0,0,1683772504855036.0,1683772621479583.0,0,0,0,0,5.316205000993488e-07,2.572357258545237e-07,2.743847742448252e-07,5.66261577847e-05,9.5005728082e-06,4.71255849765e-05,4,4,0,54,0,0,0,0,4,5,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-37290-80,192.168.21.128,192.168.21.70,37290,80,98,51,47,114069227.0,0.9215686274509804,0,0,53,98,0,0,0,0,1683681042709130.0,1683681156778357.0,0,0,0,0,4.646301320162362e-07,2.279317628758894e-07,2.366983691403467e-07,4.58756505819e-05,3.74334087492e-05,8.4422418326e-06,5,4,0,44,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-46830-80,192.168.21.128,192.168.21.70,46830,80,109,52,57,107571441.0,1.0961538461538465,0,0,57,109,0,0,0,0,1683797856650286.0,1683797964221727.0,0,0,0,0,5.298804168664061e-07,2.602921346010416e-07,2.695882822653645e-07,5.54329285223e-05,4.52350545345e-05,1.01978739877e-05,4,4,0,49,0,0,0,0,5,3,4,0,0.0,0,0,0.0,0,0,7,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-52784-80,192.168.21.128,192.168.21.70,52784,80,49,24,25,111688220.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682537172247192.0,1682537283935412.0,0,0,0,0,2.2383739305720878e-07,1.0744194866746022e-07,1.1639544438974853e-07,3.65839835212e-05,4.5841898098e-06,3.19997937114e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-46388-80,192.168.21.128,192.168.21.70,46388,80,2,1,1,0.0,1.0,0,2,0,2,0,0,0,0,1682651468520428.0,1682651468520428.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41634-80,192.168.21.225,192.168.21.70,41634,80,1704,938,766,119755772.0,0.8166311300639659,0,0,963,1704,0,0,0,0,1719312843110056.0,1719312962865828.0,0,0,0,0,8.0413660562e-06,3.9914568794e-06,4.0499091768e-06,0.000615602895533,0.0002634361540419,0.0003521667414911,0,0,0,963,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41174-80,192.168.21.225,192.168.21.70,41174,80,1699,954,745,119649381.0,0.7809224318658281,0,0,955,1699,0,0,0,0,1719306243126636.0,1719306362776017.0,0,0,0,0,7.9816543304e-06,3.9866482886e-06,3.9950060418e-06,0.0006105087998741,0.0002631187870499,0.0003473900128242,0,0,0,955,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-58241-80,192.168.21.225,192.168.21.70,58241,80,11,6,5,10163.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082708504947.0,1719082708515110.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-38054-80,192.168.21.225,192.168.21.70,38054,80,11,6,5,3583.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082240830915.0,1719082240834498.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.70-192.168.21.225-80-41524,192.168.21.70,192.168.21.225,80,41524,1718,777,941,119782286.0,1.2110682110682112,0,0,961,1718,0,0,0,0,1719306843061796.0,1719306962844082.0,0,0,0,0,8.0228891273e-06,4.0323157632e-06,3.990573364e-06,0.0006143646315115,0.0003508114714057,0.0002635531601058,0,0,0,961,477,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.128-80-43786,192.168.21.70,192.168.21.128,80,43786,128,64,64,103633643.0,1.0,0,0,65,128,0,0,0,0,1683705074396641.0,1683705178030284.0,0,0,0,0,6.272094478045128e-07,3.0878003584222165e-07,3.1842941196229106e-07,6.63491102015e-05,1.10774837858e-05,5.52716264157e-05,4,4,0,57,0,0,0,0,4,5,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.70-192.168.21.128-80-40678,192.168.21.70,192.168.21.128,80,40678,45,22,23,118929747.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682662796974267.0,1682662915904014.0,0,0,0,0,1.933914817795753e-07,9.249157824240557e-08,1.0089990353716973e-07,3.37510177331e-05,2.51913425831e-05,8.55967515e-06,4,4,0,15,2,0,0,0,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.70-192.168.21.128-80-46830,192.168.21.70,192.168.21.128,80,46830,116,60,56,117836965.0,0.9333333333333332,0,0,61,116,0,0,0,0,1683796532869899.0,1683796650706864.0,0,0,0,0,5.176643848558048e-07,2.54589041732363e-07,2.6307534312344176e-07,5.84960754887e-05,8.7663493369e-06,4.97297261517e-05,4,4,0,53,0,0,0,0,4,4,3,0,0.0,0,0,0.0,0,0,9,0.0,0.0,0.125,1,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-53975-80,192.168.21.225,192.168.21.70,53975,80,11,6,5,19145.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082779526771.0,1719082779545916.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-41354-80,192.168.21.225,192.168.21.70,41354,80,1720,955,765,119772443.0,0.8010471204188482,0,0,958,1720,0,0,0,0,1719306363021496.0,1719306482793939.0,0,0,0,0,7.9985009573e-06,3.9909013127e-06,4.0075996446e-06,0.0006118853232374,0.0002633994866415,0.0003484858365959,0,0,0,958,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.128-80-47658,192.168.21.70,192.168.21.128,80,47658,3,1,2,11749.0,2.0,0,1,2,2,0,0,0,0,1682649445397568.0,1682649445409317.0,0,0,0,0,0.0001702272533832,8.51136266916e-05,8.51136266916e-05,0.097710443441995,0.0488552217209975,0.0488552217209975,0,0,0,2,0,0,0,0,0,0,0,2,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41618-80,192.168.21.225,192.168.21.70,41618,80,1708,954,754,119832060.0,0.790356394129979,0,0,958,1708,0,0,0,0,1719314523158415.0,1719314642990475.0,0,0,0,0,7.9945216664e-06,3.988915821e-06,4.0056058453e-06,0.00061158090748,0.0002632684441876,0.0003483124632923,0,0,0,958,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-38812-80,192.168.21.128,192.168.21.70,38812,80,39,18,21,95691791.0,1.1666666666666667,0,0,21,39,0,0,0,0,1682602944489411.0,1682603040181202.0,0,0,0,0,2.1945456115457178e-07,1.0450217197836753e-07,1.1495238917620424e-07,2.92815085883e-05,3.9083812319e-06,2.53731273563e-05,5,4,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.70-192.168.21.128-80-45462,192.168.21.70,192.168.21.128,80,45462,100,52,48,109550723.0,0.9230769230769232,0,0,53,100,0,0,0,0,1683789867647067.0,1683789977197790.0,0,0,0,0,4.83794159897968e-07,2.3733298410089e-07,2.4646117579707804e-07,4.9064030367e-05,8.8999869037e-06,4.01640434632e-05,4,4,0,45,0,0,0,0,3,5,3,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-40678-80,192.168.21.128,192.168.21.70,40678,80,51,21,30,94754366.0,1.4285714285714286,0,0,30,51,0,0,0,0,1682658475984297.0,1682658570738663.0,0,0,0,0,3.166081022588448e-07,1.1608963749490973e-07,2.0051846476393498e-07,7.82022012579e-05,4.0525837089e-06,7.4149617549e-05,6,5,0,19,2,0,0,0,0,0,0,11,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.70-192.168.21.128-80-50726,192.168.21.70,192.168.21.128,80,50726,2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,1682699623707155.0,1682699623707155.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-38609-80,192.168.21.225,192.168.21.70,38609,80,11,6,5,16242.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082588516243.0,1719082588532485.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-49230-80,192.168.21.128,192.168.21.70,49230,80,45,22,23,111868387.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682566337003783.0,1682566448872170.0,0,0,0,0,2.055987452469481e-07,9.832983468332301e-08,1.0726891056362509e-07,3.07682991799e-05,3.951071539e-06,2.68172276409e-05,5,4,0,14,2,0,0,0,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-42252-80,192.168.21.128,192.168.21.70,42252,80,53,26,27,118289555.0,1.0384615384615383,0,0,27,53,0,0,0,0,1682525826173380.0,1682525944462935.0,0,0,0,0,2.2825345821953603e-07,1.0989981321681363e-07,1.1835364500272238e-07,3.46776179857e-05,4.4129001922e-06,3.02647177935e-05,6,5,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-57246-80,192.168.21.128,192.168.21.70,57246,80,105,48,57,115461480.0,1.1875,0,0,57,105,0,0,0,0,1683759519209848.0,1683759634671328.0,0,0,0,0,4.936711360360183e-07,2.425051194562897e-07,2.5116601657972856e-07,5.34204134573e-05,4.45776374943e-05,8.842775963e-06,5,4,0,48,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.70-192.168.21.128-80-46388,192.168.21.70,192.168.21.128,80,46388,3,1,2,2197997.0,2.0,0,0,2,3,0,0,0,0,1682642218140112.0,1682642220338109.0,0,0,0,0,9.09919349298475e-07,4.5495967464923765e-07,4.5495967464923765e-07,5.4595160957e-06,2.7297580478e-06,2.7297580478e-06,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.70-192.168.21.128-80-43848,192.168.21.70,192.168.21.128,80,43848,47,24,23,113036842.0,0.9583333333333334,0,0,25,47,0,0,0,0,1682561833340525.0,1682561946377367.0,0,0,0,0,2.2116682983765603e-07,1.0616007832207485e-07,1.150067515155811e-07,4.12078037353e-05,3.15826233008e-05,9.6251804345e-06,4,4,0,17,2,0,0,0,0,0,0,7,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41196-80,192.168.21.225,192.168.21.70,41196,80,1798,953,845,119743208.0,0.8866736621196223,0,0,959,1798,0,0,0,0,1719309243067848.0,1719309362811056.0,0,0,0,0,8.0088049753e-06,3.9918756811e-06,4.0169292942e-06,0.0006127612682633,0.0002634637949569,0.0003492974733063,0,0,0,959,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-60208-80,192.168.21.128,192.168.21.70,60208,80,45,18,27,103832829.0,1.5,0,0,27,45,0,0,0,0,1682666419213746.0,1682666523046575.0,0,0,0,0,2.6003336574793704e-07,9.630865398071741e-08,1.637247117672196e-07,7.11720952917e-05,3.582681928e-06,6.75894133636e-05,5,4,0,18,2,0,0,0,0,0,0,11,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-46454-80,192.168.21.128,192.168.21.70,46454,80,60,30,30,103887311.0,1.0,3,0,28,58,0,0,0,0,1682638174583113.0,1682638278470424.0,1,0,0,0,2.502711808567266e-07,1.1550977578002765e-07,1.3476140507669892e-07,3.24197437355e-05,8.6632331835e-06,2.3756510552e-05,3,3,0,20,1,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-54306-80,192.168.21.128,192.168.21.70,54306,80,47,22,25,116288914.0,1.1363636363636365,0,0,25,47,0,0,0,0,1682516285139099.0,1682516401428013.0,0,0,0,0,2.1498179955485698e-07,1.0319126378633137e-07,1.1179053576852562e-07,3.51710224071e-05,4.4200257988e-06,3.07509966083e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.70-192.168.21.128-80-33388,192.168.21.70,192.168.21.128,80,33388,2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,1682621592859171.0,1682621592859171.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-38718-80,192.168.21.128,192.168.21.70,38718,80,104,51,53,116490869.0,1.03921568627451,0,0,53,104,0,0,0,0,1683669941467065.0,1683670057957934.0,0,0,0,0,4.54971281912233e-07,2.231934590512841e-07,2.317778228609489e-07,4.52310129131e-05,3.68097520158e-05,8.4212608972e-06,5,4,0,44,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-42252-80,192.168.21.128,192.168.21.70,42252,80,48,23,25,112129584.0,1.0869565217391304,0,0,25,48,0,0,0,0,1682530986037031.0,1682531098166615.0,0,0,0,0,2.229563252459761e-07,1.0701903611806853e-07,1.159372891279076e-07,3.64756548102e-05,4.583982047e-06,3.18916727631e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
