Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Bwd Act Data Pkts,Fwd Seg Size Min,Bwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Fwd TCP Retrans. Count,Bwd TCP Retrans. Count,Total TCP Retrans. Count,Total Connection Flow Time,Label
192.168.21.128-192.168.21.70-36192-80-6,192.168.21.128,36192,192.168.21.70,80,6,2023-05-10 11:40:44.418429,102542890,61,60,5616.0,1148.0,288.0,0.0,92.06557377049182,112.69958131428574,112.0,0.0,19.13333333333333,31.22985678485029,65.96264255864058,1.179994049319265,854524.0833333336,3696103.6180855418,23140218.0,732.0,102541179.0,1709019.65,5109827.653682984,23141823.0,8879.0,102494429.0,1737193.7118644065,5149741.671445334,23181928.0,5520.0,32,32,0,0,0,0,1952,1920,0.5948730331278941,0.5851210161913712,0.0,288.0,55.90082644628101,90.39297584793096,8170.890082644631,0,0,0,64,121,0,4,0,0.9836065573770492,55.900826446281,92.0655737704918,19.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,6.777777777777778,624.0,6.666666666666667,127.55555555555556,0,3935,32,32,0,32,940834.0,1113920.3757918845,2520047.0,31958.0,13164847.857142856,9063396.461752726,23140218.0,5201132.0,-1,-1,0,0,0,7054071295,cyberattack_ocpp16_doc_idtag
192.168.21.230-239.255.255.250-50932-1900-17,192.168.21.230,50932,239.255.255.250,1900,17,2023-05-09 19:35:32.055797,3027444,4,0,700.0,0.0,175.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,231.21814969987884,1.321246569713593,1009148.0,8138.70610109494,1015645.0,1000019.0,3027444.0,1009148.0,8138.70610109494,1015645.0,1000019.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,32,0,1.321246569713593,0.0,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,233.3333333333333,0.0,0.0,0,0,4,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,3027444,normal
192.168.21.225-192.168.21.70-53854-80-6,192.168.21.225,53854,192.168.21.70,80,6,2024-06-22 18:46:52.967984,16868,6,4,337.0,227.0,337.0,0.0,56.16666666666667,137.5796738863218,227.0,0.0,56.75,113.5,33436.09200853687,592.8385107896609,1874.2222222222224,3104.8147600854454,9079.0,51.0,16868.0,3373.6,3631.057945007212,9079.0,131.0,16739.0,5579.666666666667,3148.569410594808,9203.0,3509.0,1,1,0,0,0,0,200,136,355.70310647379654,237.13540431586435,0.0,337.0,56.4,121.69561299497292,14809.82222222222,2,2,0,2,9,0,0,0,0.6666666666666666,56.4,56.16666666666666,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,1,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,0,1,16868,cyberattack_ocpp16_unauthorized_access
192.168.21.233-224.0.0.251-5353-5353-17,192.168.21.233,5353,224.0.0.251,5353,17,2024-06-25 09:33:28.428597,570,4,0,156.0,0.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,273684.2105263158,7017.543859649123,190.0,311.08037546589145,549.0,0.0,570.0,190.0,311.08037546589145,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,32,0,7017.543859649123,0.0,39.0,39.0,39.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,39.0,39.0,0.0,156.0,4.0,273684.2105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,570,normal
192.168.21.225-192.168.21.70-41110-80-6,192.168.21.225,41110,192.168.21.70,80,6,2024-06-25 10:42:06.866278,119769790,956,788,31548.0,41586.0,66.0,0.0,32.99999999999999,33.017272966375124,87.0,0.0,52.77411167512689,42.52688501429749,610.6214263212785,14.561267912384247,68714.7389558232,95976.77934760124,256435.0,13.0,119769790.0,125413.3926701571,105042.48833949624,256435.0,387.0,119769204.0,152184.50317662017,105420.23259609216,298126.0,391.0,478,478,0,0,0,0,30592,25216,7.98197942903632,6.57928848334793,0.0,87.0,41.93463302752297,38.86884952104423,1510.7874630895806,0,0,0,956,1744,0,0,0,0.8242677824267782,41.934633027522935,33.0,52.7741116751269,264.0,4.0,350.1425327683896,348.0,4.0,17415.674106696028,0.0,0.0,0.0,0.0,319,506,478,478,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,6123738689,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-60208-80-6,192.168.21.128,60208,192.168.21.70,80,6,2023-04-28 09:38:03.404659,109074399,22,22,444.0,2996.0,70.0,0.0,20.181818181818187,29.3851863613144,574.0,0.0,136.1818181818182,243.6192650845707,31.53810638919954,0.4033943840479011,2536613.930232557,5413880.0137619525,23725204.0,829.0,109071147.0,5193864.142857143,6881921.30081835,23767928.0,15464.0,109074399.0,5194019.0,6868932.855896213,23728255.0,5370.0,11,11,0,0,0,0,704,704,0.2016971920239505,0.2016971920239505,0.0,574.0,78.1818181818182,181.2429017345934,32848.98942917548,0,0,0,22,44,0,5,0,1.0,78.18181818181819,20.181818181818183,136.1818181818182,0.0,0.0,0.0,0.0,0.0,0.0,2.2,44.4,2.2,299.6,0,501,11,11,0,32,63756.11111111111,45018.995597537614,165247.0,15464.0,11667227.777777776,5819029.863346033,23725204.0,5287395.0,-1,-1,0,0,0,8733513290,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41582-80-6,192.168.21.225,41582,192.168.21.70,80,6,2024-06-25 11:52:08.204722,119983222,947,726,31614.0,41847.0,66.0,0.0,33.38331573389652,33.0152097755067,87.0,0.0,57.64049586776853,41.16589095977879,612.2606042368158,13.943616216607351,71760.30023923457,97130.0510575076,254440.0,15.0,119983222.0,126832.158562368,102356.28121002248,254440.0,297.0,119690964.0,165090.98482758613,106551.03759806808,298291.0,204.0,479,481,0,0,0,0,30340,23232,7.892770207487843,6.050846009119509,0.0,87.0,43.90974297668866,38.68007173307731,1496.1479492760063,0,0,0,960,1673,0,0,0,0.7666314677930306,43.90974297668858,33.38331573389652,57.64049586776859,280.5,4.25,343.62977169139964,400.2,4.6,5213.435604560519,0.0,0.0,0.0,0.0,154,506,479,481,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,3,3,10325109571,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-41186-80-6,192.168.21.128,41186,192.168.21.70,80,6,2023-05-10 19:19:43.345224,119979502,63,60,5546.0,1036.0,288.0,0.0,88.03174603174604,112.59318266389876,112.0,0.0,17.266666666666673,28.84080599420689,54.859370894871695,1.0251751169962349,983438.5409836068,3962952.100551423,23161825.0,433.0,119979502.0,1935153.2580645164,5413528.484513935,23161825.0,467.0,116274227.0,1970749.6101694915,5550878.267312759,23260402.0,433.0,31,31,0,0,0,0,2016,1920,0.5250896940712423,0.5000854229249927,0.0,288.0,53.512195121951216,90.03454399481933,8106.219112355057,0,0,0,62,123,0,3,0,0.9523809523809524,53.51219512195122,88.03174603174604,17.266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,6.3,554.6,6.0,103.6,237,4211,31,31,32,0,3323639.333333334,2850691.145371148,7973996.0,450560.0,16662499.0,7843670.817442659,23161825.0,6292727.0,-1,-1,0,0,0,9630131338,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-41746-80-6,192.168.21.225,41746,192.168.21.70,80,6,2024-06-25 11:22:07.236714,119827301,951,790,31548.0,43065.0,66.0,0.0,33.17350157728702,33.01690750668508,87.0,0.0,54.51265822784807,42.109570597319646,622.6711223346339,14.529243214782914,68866.26494252872,95124.62405963546,257721.0,14.0,119780150.0,126084.36842105252,102403.19586916309,258678.0,483.0,119827286.0,151872.3523447402,107388.55685858766,298551.0,284.0,478,495,0,0,0,0,30456,25280,7.936421767523579,6.592821447259335,0.0,87.0,42.85640436530731,38.88664709725278,1512.1713224662778,0,0,0,973,1741,0,0,0,0.8307045215562566,42.85640436530729,33.17350157728707,54.5126582278481,396.0,6.0,313.9013097452881,630.75,7.25,6717.860509204774,0.0,0.0,0.0,0.0,229,506,478,495,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,2,2,8523942912,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-36192-80-6,192.168.21.128,36192,192.168.21.70,80,6,2023-05-10 10:51:10.360114,102885759,62,60,5616.0,1148.0,288.0,0.0,90.58064516129036,112.38189405350114,112.0,0.0,19.133333333333333,31.22985678485029,65.74282063662474,1.18578121195568,850295.5289256198,3317176.309362601,21499556.0,637.0,102884348.0,1686628.6557377048,4538609.96704908,21506243.0,8123.0,102884675.0,1743808.050847458,4605734.329403385,21501065.0,4759.0,32,32,0,0,0,0,1984,1920,0.6026101241086242,0.5831710878470557,0.0,288.0,55.44262295081965,90.16083417709464,8128.976019509554,0,0,0,64,122,0,4,0,0.967741935483871,55.44262295081968,90.58064516129032,19.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.636363636363637,510.54545454545456,5.454545454545454,104.36363636363636,0,3181,32,32,0,32,2123241.571428572,2652462.7486463003,5788416.0,17456.0,12273162.857142856,7329172.030574951,21499556.0,6055541.0,-1,-1,0,0,0,4080355849,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-41500-80-6,192.168.21.225,41500,192.168.21.70,80,6,2024-06-25 09:04:03.071022,119929544,954,682,31548.0,41586.0,66.0,0.0,33.0691823899371,33.0172366501948,87.0,0.0,60.97653958944279,39.86415303208373,609.8080386264121,13.641342620297127,73351.40305810403,102862.50191517473,253301.0,14.0,119929544.0,125844.22245540406,110712.53180405126,253301.0,560.0,119920288.0,176094.402349486,105179.98992416136,300628.0,451.0,478,478,0,0,0,0,30528,21824,7.9546704521781555,5.686672168118975,0.0,87.0,44.70293398533005,38.55847163083276,1486.7557345057346,0,0,0,956,1636,0,0,0,0.7148846960167715,44.70293398533008,33.069182389937104,60.976539589442815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501,506,478,478,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,239943935,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-37712-80-6,192.168.21.128,37712,192.168.21.70,80,6,2023-05-09 14:38:55.961158,119990338,62,61,5616.0,1148.0,288.0,0.0,90.58064516129032,112.38189405350116,112.0,0.0,18.81967213114753,31.06525829965114,56.37120548822856,1.0250825362288754,983527.360655738,2898621.003202918,14425621.0,669.0,119986961.0,1966999.3606557369,3874198.0281480863,14425621.0,12570.0,119990338.0,1999838.966666666,3905790.741357261,14476087.0,8134.0,32,32,0,0,0,0,1984,1952,0.5167082702942298,0.5083742659346455,0.0,288.0,54.9918699186992,89.92961691753032,8087.335998933757,0,0,0,64,123,0,4,0,0.9838709677419356,54.99186991869919,90.58064516129032,18.81967213114754,0.0,0.0,0.0,0.0,0.0,0.0,3.875,351.0,3.8125,71.75,0,3600,32,32,0,32,669891.25,938569.858645988,2004016.0,1147.0,9329117.75,2768080.5209016763,14425621.0,6171804.0,-1,-1,0,0,0,6959807314,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-41626-80-6,192.168.21.225,41626,192.168.21.70,80,6,2024-06-25 11:38:08.076035,119765301,945,783,31482.0,42021.0,66.0,0.0,33.314285714285695,33.0159767620108,87.0,0.0,53.66666666666665,42.32229283236241,613.7253393618574,14.428219071565646,69348.75564562826,89044.52903320667,255928.0,13.0,119627016.0,126723.533898305,94159.88438631746,255928.0,515.0,119765218.0,153152.4526854221,105639.6339651535,300028.0,463.0,477,483,0,0,0,0,30300,25056,7.890432304762462,6.537786766803183,0.0,87.0,42.53645833333335,38.85358991658926,1509.6014494064864,0,0,0,960,1728,0,0,0,0.8285714285714286,42.536458333333336,33.31428571428572,53.66666666666666,264.0,4.0,350.4926479520409,377.0,4.333333333333333,7176.25933516494,0.0,0.0,0.0,0.0,0,506,477,483,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,5,5,9484752429,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-52.158.114.137-37488-22-6,192.168.21.128,37488,52.158.114.137,22,6,2023-04-28 06:38:52.387381,109274729,26,33,3557.0,4609.0,1392.0,0.0,136.80769230769232,324.63197861341627,1388.0,0.0,139.66666666666666,307.06541105547313,74.72908031645633,0.5399235535967333,1884047.051724138,7219031.055401311,49979436.0,0.0,9238982.0,369559.28,1234403.1907832194,5993384.0,708.0,109207869.0,3412745.9062499995,9520136.974789005,50030234.0,0.0,13,22,0,0,0,0,840,1064,0.2379324134494078,0.3019911401473253,0.0,1392.0,138.4067796610169,312.16762289005874,97448.62478082994,1,2,0,35,58,0,0,0,1.2692307692307692,138.40677966101694,136.80769230769232,139.66666666666666,0.0,0.0,0.0,416.0,4.0,358.6630489980282,2.888888888888889,395.22222222222223,3.6666666666666665,512.1111111111111,29200,65160,13,22,32,0,4167110.6666666665,4610198.511532051,9255734.0,268781.0,19354679.4,17828510.066492707,49979436.0,5993384.0,-1,-1,0,8,8,109274729,normal
52.158.114.137-192.168.21.128-22-53284-6,52.158.114.137,22,192.168.21.128,53284,6,2023-05-09 16:02:31.667854,70816838,11,16,528.0,440.0,104.0,0.0,48.0,39.43602414037196,92.0,0.0,27.5,34.95902363243764,13.669065540599256,0.3812652578472933,2723724.5384615394,10012622.583274698,50000107.0,148.0,70771859.0,7077185.9,15655475.358248,50048172.0,69556.0,70812895.0,4720859.666666667,13005098.210403455,50002816.0,148.0,8,8,0,0,0,0,364,512,0.1553302902340824,0.2259349676132108,0.0,104.0,35.85185185185186,37.531221570748166,1408.5925925925926,0,0,0,16,27,0,0,0,1.4545454545454546,35.851851851851855,48.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,176.0,5.333333333333333,146.66666666666666,501,311,8,8,32,0,187266.0,117888.90920268964,306938.0,71245.0,23318774.0,23106863.841994505,50000107.0,9894390.0,-1,-1,0,0,0,11922994563,normal
192.168.21.128-192.168.21.70-48966-80-6,192.168.21.128,48966,192.168.21.70,80,6,2023-04-28 14:20:56.751662,119980984,22,21,444.0,2994.0,70.0,0.0,20.18181818181818,29.3851863613144,574.0,0.0,142.57142857142858,247.73929269063703,28.654540789563782,0.3583901262220019,2856690.095238096,6584780.074218917,26386179.0,912.0,119978272.0,5713251.047619048,8474637.847076312,26387446.0,16343.0,113608337.0,5680416.850000001,8702807.495453238,26388427.0,10004.0,11,10,0,0,0,0,704,672,0.183362390160094,0.1750277360619079,0.0,574.0,79.95348837209303,183.0019455384966,33489.71207087488,0,0,0,21,43,0,5,0,0.9545454545454546,79.95348837209302,20.181818181818183,142.57142857142858,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.36363636363637,1.9090909090909087,272.1818181818182,1304,501,11,10,32,0,1125167.0,1410485.7350961051,3614505.0,43977.0,15593970.0,8018456.438839709,26386179.0,6372647.0,-1,-1,0,0,0,11249954734,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-38718-80-6,192.168.21.128,38718,192.168.21.70,80,6,2023-05-09 23:18:11.355353,119990743,63,60,5616.0,1148.0,288.0,0.0,89.14285714285715,112.05454563808055,112.0,0.0,19.13333333333333,31.2298567848503,56.37101522073249,1.0250790763084117,983530.6803278688,2876939.5627212264,13362091.0,736.0,119989365.0,1935312.338709677,3818072.457637424,13365668.0,4224.0,112068535.0,1899466.6949152544,3820502.466281585,13363425.0,4611.0,32,32,0,0,0,0,2016,1920,0.5250405024994304,0.5000385738089813,0.0,288.0,54.99186991869921,89.92961691753032,8087.335998933756,0,0,0,64,123,0,4,0,0.9523809523809524,54.99186991869919,89.14285714285714,19.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.5,401.1428571428572,4.285714285714286,82.0,0,4312,32,32,0,32,680886.9999999999,956685.4966432044,2017773.0,1378.0,9318341.583333332,2576848.7702645105,13362091.0,6156765.0,-1,-1,0,0,0,10109974416,cyberattack_ocpp16_doc_idtag
192.168.21.182-239.255.255.250-55020-1900-17,192.168.21.182,55020,239.255.255.250,1900,17,2023-05-11 07:18:17.069898,3019434,4,0,700.0,0.0,175.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,231.83152869047643,1.324751592517008,1006478.0,487.4433300395032,1007019.0,1006073.0,3019434.0,1006478.0,487.4433300395032,1007019.0,1006073.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,32,0,1.324751592517008,0.0,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,233.3333333333333,0.0,0.0,0,0,4,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,3019434,normal
192.168.21.128-192.168.21.70-60208-80-6,192.168.21.128,60208,192.168.21.70,80,6,2023-04-28 08:52:49.057141,119996619,23,22,450.0,2996.0,70.0,0.0,19.565217391304348,28.86146548121422,574.0,0.0,136.1818181818182,243.61926508457069,28.717475781546813,0.3750105659226949,2727195.886363636,7354925.943752661,27068518.0,976.0,119995415.0,5454337.045454545,9763511.067905854,27119609.0,12025.0,119995555.0,5714074.0476190485,9925698.559745472,27068518.0,8471.0,12,11,0,0,0,0,736,704,0.1916720670271551,0.1833384988955397,0.0,574.0,76.57777777777778,179.49430085772653,32218.204040404045,0,0,0,23,45,0,5,0,0.9565217391304348,76.57777777777778,19.565217391304348,136.1818181818182,0.0,0.0,0.0,0.0,0.0,0.0,2.875,56.25,2.75,374.5,1304,501,12,11,32,0,1573727.6,1897002.1418201667,4592253.0,15500.0,21666007.6,8205951.35271757,27068518.0,7288472.0,-1,-1,0,0,0,6030087992,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-57025-80-6,192.168.21.225,57025,192.168.21.70,80,6,2024-06-22 19:04:09.532718,20162,6,4,337.0,227.0,337.0,0.0,56.16666666666667,137.5796738863218,227.0,0.0,56.75,113.5,27973.41533578018,495.9825414145422,2240.222222222222,5439.569738908073,16640.0,40.0,20162.0,4032.4,7088.176267559942,16640.0,142.0,19995.0,6665.0,8759.070327380641,16764.0,1137.0,1,1,0,0,0,0,200,136,297.5895248487253,198.39301656581688,0.0,337.0,56.4,121.69561299497292,14809.82222222222,2,2,0,2,9,0,0,0,0.6666666666666666,56.4,56.16666666666666,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,1,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,0,1,20162,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-41390-80-6,192.168.21.225,41390,192.168.21.70,80,6,2024-06-25 09:06:03.219987,119992779,954,721,31482.0,41673.0,66.0,0.0,32.999999999999986,33.01730920654035,87.0,0.0,57.79889042995835,41.11126229704016,609.6616863919786,13.95917332658826,71680.27419354828,100197.74989459453,255958.0,13.0,119969064.0,125885.69150052468,107775.22753990671,255958.0,567.0,119992646.0,166656.45277777768,106617.48180737672,297906.0,499.0,477,479,0,0,0,0,30540,23072,7.950478420038926,6.008694906549335,0.0,87.0,43.67462686567156,38.709357779667855,1498.4143797143324,0,0,0,956,1675,0,0,0,0.7557651991614256,43.67462686567164,33.0,57.79889042995839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,506,477,479,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,1,1,360197193,cyberattack_ocpp16_dos_flooding_heartbeat
172.30.0.120-239.255.255.250-60814-1900-17,172.30.0.120,60814,239.255.255.250,1900,17,2023-05-10 08:08:28.971903,3030249,4,0,696.0,0.0,174.0,174.0,174.0,0.0,0.0,0.0,0.0,0.0,229.68409526741863,1.3200235360196473,1010083.0,9657.847638060975,1021207.0,1003838.0,3030249.0,1010083.0,9657.847638060975,1021207.0,1003838.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,32,0,1.3200235360196473,0.0,174.0,174.0,174.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,174.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,232.0,0.0,0.0,0,0,4,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,3030249,normal
192.168.21.225-192.168.21.70-41566-80-6,192.168.21.225,41566,192.168.21.70,80,6,2024-06-25 11:44:08.554993,119841417,951,752,31548.0,42021.0,66.0,0.0,33.173501577287055,33.01690750668508,87.0,0.0,55.87898936170214,41.72920099588392,613.8862660477387,14.210446126483967,70412.11339600466,92131.54010981222,252424.0,12.0,119841417.0,126148.86000000006,96580.46497954604,253861.0,500.0,119798370.0,159518.46870838897,105849.34004295606,298177.0,487.0,478,483,0,0,0,0,30492,24064,7.935486944384177,6.27495918209979,0.0,87.0,43.19964768056376,38.78168216814723,1504.0188717911883,0,0,0,961,1703,0,0,0,0.7907465825446898,43.199647680563714,33.17350157728707,55.878989361702125,0.0,0.0,0.0,348.0,4.0,6562.230404058023,0.0,0.0,0.0,0.0,197,506,478,483,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,5,5,9845324237,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.182-239.255.255.250-57771-1900-17,192.168.21.182,57771,239.255.255.250,1900,17,2023-04-27 20:53:04.235931,3024510,4,0,700.0,0.0,175.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,231.44244852885265,1.3225282773077294,1008170.0,7673.787917319581,1015249.0,1000015.0,3024510.0,1008170.0,7673.787917319581,1015249.0,1000015.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,32,0,1.3225282773077294,0.0,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,233.3333333333333,0.0,0.0,0,0,4,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,3024510,normal
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,2023-05-10 11:41:59.847442,91040245,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1318098386048939,8276385.909090908,14663147.587786932,38916186.0,0.0,91040245.0,8276385.909090908,14663147.587786932,38916186.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.1318098386048939,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0,0,0,0,0,0,797701.0,1595245.3344019952,3190569.0,6.0,21962360.0,17925796.164328303,38916186.0,5925256.0,-1,-1,0,0,0,0,normal
192.168.21.225-192.168.21.70-41344-80-6,192.168.21.225,41344,192.168.21.70,80,6,2024-06-25 11:54:08.484102,44669099,353,245,11748.0,15660.0,66.0,0.0,33.280453257790384,33.04564831443388,87.0,0.0,63.9183673469388,38.488787346731,613.5785277424109,13.387330691402571,74822.61139028476,99799.96934827109,253302.0,14.0,44650314.0,126847.48295454544,103810.9794512984,253302.0,609.0,44418857.0,182044.49590163925,102118.82714982958,297428.0,576.0,178,180,0,0,0,0,11320,7840,7.902554739239311,5.484775952163261,0.0,87.0,45.832775919732434,38.428146039416944,1476.722408026756,0,0,0,358,598,0,0,0,0.6940509915014165,45.83277591973244,33.28045325779037,63.91836734693877,264.0,4.0,349.71079314805286,435.0,5.0,3831.383878241263,0.0,0.0,0.0,0.0,0,506,178,180,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,2,2,10370156411,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-33924-80-6,192.168.21.128,33924,192.168.21.70,80,6,2023-05-09 17:22:22.593900,102755075,62,64,5592.0,1124.0,287.0,0.0,90.19354838709678,111.9242774920641,112.0,0.0,17.562499999999996,30.44843416100642,65.35930220478161,1.2262168072963793,822040.5999999999,3546756.5370446234,22983963.0,508.0,102753731.0,1684487.393442623,4953410.338343139,22983963.0,801.0,102705932.0,1630252.8888888888,4895359.831285881,23047310.0,508.0,32,32,0,0,0,0,1984,2048,0.6033765242252025,0.6228402830711768,0.0,287.0,53.3015873015873,88.9353266000655,7909.492317460316,0,0,0,64,126,0,4,0,1.032258064516129,53.3015873015873,90.19354838709675,17.5625,0.0,0.0,0.0,0.0,0.0,0.0,4.428571428571429,399.4285714285714,4.571428571428571,80.28571428571429,0,2955,32,32,0,32,4075565.8,4156271.41914766,8749959.0,44869.0,16064694.0,8641735.426767848,22983963.0,6607250.0,-1,-1,0,0,0,3250080400,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-60208-80-6,192.168.21.128,60208,192.168.21.70,80,6,2023-04-28 07:55:39.343963,109074264,22,22,442.0,2994.0,70.0,0.0,20.090909090909093,29.338596536870103,574.0,0.0,136.0909090909091,243.6496135829774,31.50147316144164,0.403394883324631,2536610.7906976743,4995736.735871928,17400579.0,867.0,109027911.0,5191805.2857142845,6163160.063546956,17401912.0,7628.0,109074264.0,5194012.571428572,6160784.560143891,17401600.0,3153.0,11,11,0,0,0,0,704,704,0.2016974416623155,0.2016974416623155,0.0,574.0,78.0909090909091,181.259138429682,32854.87526427062,0,0,0,22,44,0,5,0,1.0,78.0909090909091,20.09090909090909,136.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,2.2,44.2,2.2,299.4,0,501,11,11,0,32,44867.9,28770.1073819106,87439.0,7628.0,10847478.4,4057609.103283504,17400579.0,6151915.0,-1,-1,0,0,0,2589452459,cyberattack_ocpp16_fdi_chargingprofile
